Promise_ID,Call_ID,Account_ID,Promise_Date,Promise_Due_Date,Promised_Amount,Promise_Status
475,10777,555,2026-01-11,2026-02-07,12615.27,Active
476,10785,556,2025-08-20,2025-08-29,877.45,Broken
477,10804,557,2024-10-19,2024-10-29,197.45,Broken
478,10835,558,2025-06-03,2025-06-14,1404.24,Kept
479,10858,559,2025-09-18,2025-10-01,8045.27,Kept
480,10873,560,2025-08-29,2025-09-04,1127.13,Broken
481,10888,561,2025-12-21,2026-01-07,1560.34,Kept
482,10900,562,2025-06-08,2025-06-22,742.8,Broken
483,10920,563,2024-11-15,2024-12-03,3866.0,Kept
484,10955,564,2026-02-01,2026-02-11,4223.37,Active
485,10996,566,2025-11-05,2025-11-25,3560.04,Kept
486,11013,567,2026-01-23,2026-02-07,5822.93,Active
487,11029,568,2025-06-09,2025-07-07,2386.51,Kept
488,11053,569,2024-12-23,2025-01-13,447.34,Kept
489,11076,570,2026-01-02,2026-01-23,3560.4,Kept
490,11089,571,2025-01-04,2025-01-28,155.43,Kept
491,11120,572,2025-03-11,2025-03-31,735.43,Kept
492,11149,573,2026-01-08,2026-01-16,698.88,Kept
493,11161,574,2025-11-02,2025-11-21,818.34,Kept
494,11202,575,2024-12-01,2024-12-16,1498.19,Broken
495,11214,576,2025-12-02,2025-12-21,3510.07,Kept
496,11242,577,2025-06-01,2025-06-12,31.83,Kept
497,11245,578,2025-08-28,2025-09-21,925.37,Kept
498,11281,581,2024-11-30,2024-12-30,68.83,Kept
499,11303,582,2025-10-08,2025-10-23,4587.35,Broken
500,11323,583,2025-02-08,2025-03-03,1120.83,Kept
501,11347,584,2025-12-21,2026-01-18,6225.13,Kept
502,11392,586,2024-07-26,2024-08-18,2285.5,Broken
503,11424,587,2025-12-18,2026-01-15,1888.24,Kept
504,11432,588,2025-09-28,2025-10-16,8612.47,Broken
505,11450,589,2025-11-18,2025-12-11,5972.22,Kept
506,11462,590,2025-08-29,2025-09-10,192.4,Kept
507,11478,591,2025-01-23,2025-01-28,1283.85,Kept
508,11501,592,2026-01-18,2026-02-06,3128.82,Active
509,11513,593,2025-11-10,2025-12-06,1132.47,Broken
510,11525,594,2025-08-27,2025-08-30,3044.32,Broken
511,11539,595,2025-06-28,2025-07-22,421.89,Kept
512,11561,596,2025-05-23,2025-06-11,86.15,Broken
513,11579,597,2025-05-18,2025-06-02,1464.82,Kept
514,11629,598,2025-02-12,2025-03-11,896.07,Kept
515,11651,599,2025-03-12,2025-03-17,631.87,Kept
516,11670,600,2025-09-13,2025-09-17,226.61,Kept
517,11687,602,2025-11-30,2025-12-30,2112.1,Broken
518,11706,603,2025-01-07,2025-02-05,1863.39,Kept
519,11733,604,2025-08-22,2025-09-09,1211.66,Broken
520,11751,605,2024-11-16,2024-12-06,4837.38,Kept
521,11785,606,2025-03-03,2025-03-22,240.19,Broken
522,11813,607,2025-12-21,2026-01-10,1743.59,Broken
523,11820,608,2025-01-15,2025-01-17,363.42,Kept
524,11849,609,2024-12-08,2024-12-29,36.13,Kept
525,11880,610,2024-07-24,2024-08-12,191.47,Broken
526,11942,611,2024-11-24,2024-12-15,334.88,Kept
527,11963,612,2025-04-17,2025-04-25,5674.56,Kept
528,12001,614,2025-04-17,2025-04-20,49.35,Kept
529,12017,615,2025-12-15,2025-12-30,4316.42,Broken
530,12034,616,2025-08-20,2025-08-31,259.6,Broken
531,12061,617,2025-03-13,2025-03-25,208.12,Kept
532,12075,618,2025-10-06,2025-10-24,4934.56,Kept
533,12096,619,2024-09-15,2024-09-19,401.91,Kept
534,12119,620,2025-10-28,2025-11-07,469.86,Kept
535,12138,621,2024-10-12,2024-11-09,464.12,Broken
536,12187,622,2025-03-21,2025-04-14,7967.58,Kept
537,12198,623,2026-02-05,2026-02-22,9508.69,Active
538,12203,624,2025-05-14,2025-06-12,544.67,Broken
539,12226,625,2025-12-07,2025-12-24,350.75,Kept
540,12239,626,2025-11-25,2025-11-27,7208.5,Kept
541,12258,627,2025-12-07,2026-01-05,498.59,Kept
542,12270,628,2025-09-02,2025-09-03,375.0,Broken
543,12287,629,2025-11-22,2025-12-16,11229.78,Kept
544,12304,630,2025-07-05,2025-07-07,71.99,Kept
545,12337,632,2024-08-30,2024-09-17,1057.83,Broken
546,12361,633,2025-09-28,2025-10-16,689.84,Broken
547,12372,634,2025-10-08,2025-10-30,879.58,Kept
548,12395,635,2025-09-17,2025-09-29,4314.0,Broken
549,12403,636,2025-05-23,2025-06-17,542.16,Kept
550,12426,637,2024-07-19,2024-07-21,125.27,Kept
551,12460,638,2025-06-24,2025-07-10,3191.01,Broken
552,12485,639,2024-11-17,2024-11-22,941.47,Kept
553,12515,640,2024-12-04,2024-12-24,48.32,Kept
554,12545,641,2025-10-12,2025-11-08,4832.92,Kept
555,12559,642,2026-02-08,2026-02-24,218.19,Active
556,12602,644,2025-12-03,2025-12-25,4386.79,Kept
557,12614,645,2025-07-24,2025-08-03,1283.32,Kept
558,12631,646,2026-01-31,2026-02-01,2347.13,Active
559,12636,647,2025-12-16,2025-12-25,473.66,Broken
560,12652,648,2025-07-19,2025-08-07,2719.2,Kept
561,12665,649,2025-09-15,2025-10-01,7702.58,Broken
562,12698,650,2025-05-11,2025-05-31,1158.74,Broken
563,12705,651,2025-01-07,2025-01-15,2718.91,Kept
564,12728,652,2026-01-23,2026-01-24,4242.39,Kept
565,12772,654,2026-02-05,2026-02-19,1314.28,Active
566,12784,655,2024-11-09,2024-11-23,805.93,Broken
567,12813,656,2025-08-07,2025-09-04,1568.91,Kept
568,12863,658,2025-12-06,2025-12-13,2570.5,Kept
569,12878,659,2024-12-13,2024-12-26,466.53,Broken
570,12914,660,2025-04-16,2025-04-27,900.3,Broken
571,12995,663,2025-12-24,2026-01-15,3310.74,Kept
572,13000,664,2025-03-31,2025-04-20,45.85,Kept
573,13027,665,2024-07-19,2024-07-29,1284.63,Kept
574,13064,666,2025-12-15,2025-12-25,550.47,Kept
575,13081,667,2025-06-02,2025-06-18,102.09,Broken
576,13125,669,2024-08-17,2024-08-26,396.1,Broken
577,13159,670,2026-01-11,2026-02-09,445.91,Active
578,13168,671,2026-01-15,2026-02-09,565.09,Active
579,13173,672,2025-08-20,2025-08-30,1002.25,Broken
580,13187,673,2025-07-18,2025-08-08,212.5,Kept
581,13208,674,2025-09-09,2025-09-16,1056.35,Kept
582,13217,675,2025-11-11,2025-11-20,4110.75,Broken
583,13266,677,2025-01-01,2025-01-20,836.09,Broken
584,13296,678,2024-12-04,2024-12-12,65.05,Broken
585,13325,679,2025-05-10,2025-06-02,740.16,Kept
586,13348,680,2026-01-11,2026-01-29,910.16,Kept
587,13369,681,2025-04-19,2025-05-18,6809.39,Kept
588,13390,682,2025-04-03,2025-04-13,2097.08,Broken
589,13409,683,2025-06-15,2025-06-18,161.88,Broken
590,13460,684,2025-03-18,2025-04-15,134.41,Kept
591,13462,685,2025-11-21,2025-12-20,1323.12,Kept
592,13477,686,2025-11-14,2025-12-11,4394.73,Kept
593,13528,688,2025-08-26,2025-09-25,2010.49,Kept
594,13541,689,2026-01-04,2026-01-06,6945.71,Kept
595,13561,690,2025-06-08,2025-06-12,729.96,Kept
596,13576,691,2026-02-11,2026-03-04,17814.3,Active
597,13583,692,2025-03-31,2025-04-16,968.05,Kept
598,13614,693,2025-06-13,2025-06-22,450.16,Kept
599,13661,695,2026-01-15,2026-01-30,4547.34,Kept
600,13669,696,2026-01-06,2026-01-07,3025.63,Broken
601,13678,697,2024-10-22,2024-11-10,221.51,Broken
602,13713,698,2025-09-10,2025-10-01,1014.7,Kept
603,13726,699,2026-01-11,2026-01-14,1184.14,Kept
604,13735,700,2025-02-10,2025-02-15,527.21,Kept
605,13758,701,2025-07-05,2025-07-18,4916.91,Broken
606,13788,702,2024-12-20,2024-12-31,343.99,Kept
607,13810,704,2025-10-20,2025-11-10,1055.72,Kept
608,13829,705,2025-06-30,2025-07-22,1727.86,Kept
609,13848,706,2026-01-17,2026-02-03,5345.15,Active
610,13857,707,2025-05-25,2025-06-19,267.76,Broken
611,13907,708,2025-03-10,2025-03-20,423.09,Broken
612,13927,709,2025-06-18,2025-07-04,333.7,Broken
613,13939,710,2025-07-31,2025-08-14,1704.47,Broken
614,13954,712,2025-01-25,2025-02-20,1008.56,Kept
615,13991,713,2024-11-15,2024-12-10,616.48,Broken
616,14023,715,2026-02-01,2026-02-18,17799.86,Active
617,14025,716,2026-01-07,2026-01-10,1823.6,Kept
618,14044,717,2024-12-17,2025-01-15,362.97,Kept
619,14086,718,2025-05-26,2025-06-06,2030.58,Broken
620,14106,719,2025-02-26,2025-03-21,151.0,Kept
621,14117,720,2025-02-11,2025-03-09,43.26,Kept
622,14148,721,2025-04-14,2025-05-03,817.32,Broken
623,14180,723,2025-08-08,2025-09-01,3533.28,Kept
624,14223,724,2024-10-30,2024-10-31,184.61,Kept
625,14250,725,2025-02-10,2025-02-22,358.83,Kept
626,14263,726,2025-09-08,2025-10-07,2669.03,Broken
627,14277,727,2025-08-06,2025-08-08,3397.21,Kept
628,14291,728,2026-01-21,2026-01-26,3161.92,Broken
629,14326,730,2025-01-04,2025-01-25,833.36,Broken
630,14357,731,2024-10-29,2024-11-13,162.11,Broken
631,14394,732,2025-03-05,2025-03-27,2400.61,Kept
632,14417,733,2025-07-31,2025-08-28,2894.58,Kept
633,14434,734,2025-07-10,2025-07-28,1581.87,Kept
634,14445,735,2025-11-16,2025-11-24,48.78,Broken
635,14460,736,2026-01-05,2026-01-20,2475.88,Kept
636,14469,737,2025-11-27,2025-12-15,3745.24,Kept
637,14486,738,2026-02-10,2026-02-25,2771.69,Active
638,14492,739,2025-12-15,2025-12-24,4449.82,Broken
639,14503,740,2026-01-10,2026-02-04,768.26,Active
640,14511,741,2024-07-10,2024-08-05,155.36,Broken
641,14569,742,2024-10-28,2024-11-26,160.23,Kept
642,14592,743,2025-10-08,2025-10-10,111.08,Broken
643,14597,744,2024-12-31,2025-01-08,412.98,Kept
644,14622,745,2026-02-17,2026-02-24,1604.43,Active
645,14626,746,2025-11-09,2025-12-04,775.37,Kept
646,14642,747,2026-01-13,2026-01-23,2868.56,Broken
647,14656,748,2025-08-18,2025-09-06,2049.44,Kept
648,14664,749,2025-08-01,2025-08-23,149.87,Broken
649,14678,750,2026-01-22,2026-02-13,964.37,Active
650,14687,751,2025-04-14,2025-04-28,1494.99,Broken
651,14727,752,2024-11-11,2024-12-10,115.59,Broken
652,14747,753,2026-01-30,2026-02-17,4436.95,Active
653,14752,754,2026-01-10,2026-01-22,2919.48,Kept
654,14760,755,2025-09-02,2025-09-13,1840.25,Kept
655,14775,756,2025-02-21,2025-02-27,972.83,Broken
656,14799,757,2025-07-26,2025-08-05,547.7,Kept
657,14822,758,2025-10-31,2025-11-02,583.11,Kept
658,14831,759,2026-01-31,2026-02-05,2196.11,Active
659,14838,760,2025-04-03,2025-04-12,9442.21,Broken
660,14861,761,2026-01-19,2026-02-16,10647.96,Active
661,14873,762,2025-11-22,2025-12-10,392.39,Kept
662,14896,763,2024-09-29,2024-10-21,79.16,Kept
663,14926,765,2025-12-07,2026-01-02,831.41,Kept
664,14958,766,2024-10-02,2024-10-18,3721.22,Kept
665,14972,767,2026-01-22,2026-02-21,2487.1,Active
666,14982,768,2026-02-10,2026-03-12,8093.11,Active
667,14997,769,2025-01-16,2025-02-09,686.18,Broken
668,15038,771,2024-11-04,2024-11-12,470.44,Broken
669,15091,773,2025-12-06,2025-12-14,436.08,Kept
670,15106,774,2025-09-07,2025-09-25,2918.84,Kept
671,15134,775,2024-12-16,2025-01-14,937.9,Broken
672,15155,776,2026-01-30,2026-02-15,1362.94,Active
673,15164,777,2025-09-23,2025-10-04,1759.66,Kept
674,15209,778,2024-11-19,2024-12-08,338.76,Kept
675,15245,780,2024-09-18,2024-10-06,1962.15,Broken
676,15274,781,2025-01-08,2025-01-13,460.79,Broken
677,15315,782,2025-05-14,2025-05-22,3395.4,Broken
678,15363,784,2025-02-08,2025-02-17,1360.35,Broken
679,15388,785,2025-09-15,2025-10-09,1742.0,Broken
680,15406,786,2026-02-25,2026-03-03,679.17,Active
681,15408,787,2025-10-20,2025-11-07,4591.77,Kept
682,15427,788,2025-05-24,2025-06-14,618.51,Broken
683,15447,789,2026-01-14,2026-01-17,8598.48,Kept
684,15454,790,2025-11-06,2025-11-20,5774.72,Broken
685,15473,791,2024-09-11,2024-09-14,528.23,Broken
686,15517,792,2025-04-30,2025-05-12,279.32,Broken
687,15527,793,2025-06-29,2025-07-29,170.7,Kept
688,15547,794,2024-11-22,2024-12-10,783.56,Broken
689,15598,795,2025-04-04,2025-04-22,97.32,Broken
690,15601,796,2025-10-02,2025-10-24,3256.64,Kept
691,15616,797,2026-01-19,2026-02-18,12190.44,Active
692,15622,798,2026-01-08,2026-01-13,4154.24,Kept
693,15632,799,2026-01-29,2026-02-07,7595.88,Active
694,15640,800,2025-05-19,2025-06-01,463.53,Kept
695,15676,801,2025-01-21,2025-01-29,230.84,Broken
696,15697,802,2026-01-31,2026-02-28,1143.87,Active
697,15706,803,2025-07-27,2025-08-24,1200.73,Kept
698,15723,804,2024-11-20,2024-12-03,157.88,Kept
699,15759,805,2025-04-21,2025-04-27,222.55,Broken
700,15779,806,2026-01-23,2026-02-03,7872.96,Active
701,15785,807,2026-01-21,2026-02-18,6282.89,Active
702,15797,808,2025-06-22,2025-07-22,730.5,Broken
703,15817,809,2025-09-10,2025-10-09,214.8,Broken
704,15866,811,2025-01-06,2025-01-28,1428.96,Kept
705,15891,812,2026-01-19,2026-01-21,105.3,Broken
706,15932,815,2026-01-09,2026-01-10,491.89,Kept
707,15955,816,2025-06-02,2025-06-25,2331.37,Kept
708,15966,817,2025-09-13,2025-10-02,8253.95,Broken
709,15984,818,2025-12-17,2025-12-30,80.57,Kept
710,15999,819,2025-10-27,2025-11-20,6456.35,Broken
711,16019,820,2025-06-22,2025-07-16,2246.91,Kept
712,16030,821,2026-01-30,2026-02-03,726.69,Active
713,16041,822,2025-03-15,2025-04-11,277.77,Broken
714,16062,823,2025-10-04,2025-10-24,2192.23,Broken
715,16111,825,2025-10-31,2025-11-01,138.38,Kept
716,16130,826,2026-02-13,2026-02-21,4722.91,Active
717,16132,827,2025-10-20,2025-11-02,4526.43,Kept
718,16146,828,2026-01-21,2026-01-24,9443.99,Kept
719,16186,829,2024-10-31,2024-11-08,87.62,Kept
720,16194,830,2025-01-13,2025-02-05,2850.07,Kept
721,16213,831,2026-01-15,2026-01-27,5935.47,Kept
722,16221,832,2025-02-06,2025-02-16,171.62,Kept
723,16251,833,2025-06-03,2025-06-06,116.85,Broken
724,16268,834,2025-10-03,2025-10-17,2296.55,Kept
725,16288,835,2025-11-08,2025-11-26,2974.46,Kept
726,16298,836,2025-08-28,2025-09-08,56.15,Kept
727,16314,837,2026-01-01,2026-01-26,2633.44,Broken
728,16337,838,2025-01-31,2025-03-01,722.5,Broken
729,16359,839,2025-09-09,2025-10-01,3820.73,Kept
730,16374,840,2025-08-04,2025-08-14,1395.17,Kept
731,16392,841,2025-11-29,2025-12-05,5002.77,Kept
732,16402,842,2025-06-09,2025-06-12,3675.08,Broken
733,16438,843,2025-01-21,2025-02-06,62.54,Kept
734,16463,844,2026-01-12,2026-01-22,4851.1,Kept
735,16468,845,2026-01-14,2026-02-10,4975.14,Active
736,16476,846,2025-02-03,2025-03-01,1113.76,Kept
737,16508,847,2025-04-27,2025-05-24,592.1,Kept
738,16528,848,2025-09-28,2025-10-09,3039.29,Kept
739,16541,849,2026-01-28,2026-02-03,8617.61,Active
740,16550,850,2026-01-15,2026-01-25,3823.72,Kept
741,16558,851,2024-08-23,2024-09-11,42.89,Kept
742,16594,852,2026-01-02,2026-01-28,513.72,Kept
743,16616,853,2024-10-09,2024-10-28,3448.8,Kept
744,16650,854,2025-05-29,2025-06-23,1011.65,Kept
745,16674,855,2024-10-19,2024-11-11,258.5,Broken
746,16709,856,2024-08-30,2024-09-02,210.69,Broken
747,16741,857,2024-09-27,2024-10-13,1772.78,Kept
748,16767,858,2024-09-13,2024-09-18,733.82,Kept
749,16841,861,2025-09-22,2025-10-12,748.29,Kept
750,16848,862,2025-02-27,2025-03-29,1298.95,Kept
751,16871,863,2026-01-29,2026-02-10,2638.24,Active
752,16880,864,2026-01-12,2026-02-07,13600.8,Active
753,16888,865,2025-12-26,2026-01-16,1971.4,Kept
754,16908,866,2025-01-27,2025-02-18,1062.45,Kept
755,16965,868,2025-04-28,2025-05-19,310.74,Broken
756,16988,869,2026-02-02,2026-02-28,12127.6,Active
757,16992,870,2026-01-17,2026-01-18,7864.67,Kept
758,17015,871,2024-10-13,2024-11-06,5005.94,Broken
759,17038,872,2025-11-05,2025-11-20,13083.83,Kept
760,17060,873,2024-10-15,2024-11-06,146.23,Kept
761,17104,874,2024-12-29,2024-12-30,2387.91,Broken
762,17168,877,2024-12-19,2024-12-22,3446.73,Kept
763,17203,878,2025-09-22,2025-10-02,4829.18,Broken
764,17216,879,2025-12-13,2025-12-30,2497.15,Kept
765,17244,882,2025-02-15,2025-03-10,268.15,Kept
766,17272,883,2025-08-31,2025-09-23,6542.41,Broken
767,17286,884,2025-04-01,2025-04-22,512.24,Broken
768,17308,885,2026-01-23,2026-02-16,1151.07,Active
769,17349,887,2024-10-01,2024-10-07,59.7,Broken
770,17389,888,2025-01-07,2025-01-22,674.7,Kept
771,17420,889,2026-02-19,2026-03-12,2980.37,Active
772,17423,890,2026-01-17,2026-01-30,7761.08,Kept
773,17433,891,2025-09-15,2025-09-22,4596.42,Kept
774,17446,892,2026-01-07,2026-01-14,5037.18,Broken
775,17457,893,2025-05-27,2025-06-22,4849.53,Broken
776,17479,894,2025-04-15,2025-05-03,88.35,Kept
777,17501,895,2025-04-25,2025-05-04,2473.49,Broken
778,17525,896,2025-07-03,2025-07-14,2407.14,Kept
779,17576,898,2026-01-10,2026-01-22,1294.13,Kept
780,17583,899,2025-04-02,2025-04-08,5169.06,Kept
781,17620,900,2025-07-21,2025-08-10,135.19,Kept
782,17660,903,2025-02-26,2025-03-06,798.92,Broken
783,17684,905,2025-06-21,2025-07-08,170.36,Broken
784,17702,906,2025-03-03,2025-03-17,214.04,Broken
785,17727,907,2026-02-01,2026-02-22,5819.22,Active
786,17734,908,2025-12-23,2025-12-29,2320.76,Kept
787,17744,909,2025-04-26,2025-05-07,2501.14,Broken
788,17773,910,2024-10-01,2024-10-02,437.94,Kept
789,17801,911,2026-02-09,2026-02-27,10531.37,Active
790,17813,912,2025-04-01,2025-04-17,44.74,Broken
791,17857,914,2026-01-07,2026-01-22,9023.77,Kept
792,17867,915,2025-04-16,2025-04-17,376.04,Kept
793,17892,916,2025-05-06,2025-05-14,143.53,Kept
794,17914,917,2026-01-31,2026-02-24,4052.49,Active
795,17929,919,2025-06-06,2025-06-22,255.83,Kept
796,17967,920,2024-12-12,2025-01-06,169.48,Broken
797,17989,921,2024-09-19,2024-10-14,1223.52,Broken
798,18023,922,2025-12-03,2025-12-17,6737.77,Broken
799,18057,923,2025-01-18,2025-02-12,1463.78,Kept
800,18071,924,2025-09-29,2025-10-08,5570.75,Broken
801,18088,925,2026-01-16,2026-01-31,569.54,Kept
802,18126,927,2026-01-21,2026-01-28,1675.8,Kept
803,18137,928,2025-07-18,2025-08-10,496.39,Kept
804,18156,929,2024-10-10,2024-11-05,1697.77,Kept
805,18183,930,2025-12-14,2025-12-26,1220.32,Kept
806,18196,931,2026-01-17,2026-02-09,13908.89,Active
807,18205,932,2025-06-28,2025-07-17,3405.09,Broken
808,18228,933,2025-01-09,2025-02-07,390.97,Broken
809,18253,934,2025-11-12,2025-12-08,701.14,Kept
810,18271,935,2026-02-09,2026-03-02,6995.22,Active
811,18278,936,2026-01-26,2026-02-23,4506.68,Active
812,18282,937,2026-01-16,2026-01-21,3401.44,Broken
813,18290,938,2025-11-05,2025-11-30,603.55,Kept
814,18307,939,2026-01-21,2026-02-11,2921.71,Active
815,18315,940,2025-10-06,2025-10-20,640.79,Kept
816,18340,941,2025-08-10,2025-09-05,671.84,Kept
817,18346,942,2025-11-21,2025-11-30,5080.63,Kept
818,18361,943,2025-12-12,2025-12-28,5905.03,Kept
819,18375,944,2026-02-09,2026-03-06,1663.09,Active
820,18382,945,2026-01-16,2026-01-31,3274.31,Kept
821,18397,946,2025-11-12,2025-12-10,3816.23,Kept
822,18410,947,2024-12-19,2024-12-26,413.26,Broken
823,18438,948,2026-01-29,2026-02-09,6738.28,Active
824,18445,949,2025-07-19,2025-08-07,1326.89,Broken
825,18462,950,2026-01-18,2026-02-13,2410.71,Active
826,18480,951,2025-07-18,2025-08-09,890.22,Broken
827,18530,953,2025-10-23,2025-11-19,209.76,Broken
828,18562,954,2025-03-16,2025-03-31,892.85,Kept
829,18583,955,2025-01-09,2025-02-01,592.55,Broken
830,18604,956,2025-08-20,2025-09-17,2936.16,Kept
831,18616,957,2025-12-10,2025-12-19,753.38,Broken
832,18634,958,2026-03-02,2026-03-23,3242.76,Active
833,18651,959,2024-10-14,2024-10-27,224.41,Broken
834,18679,960,2025-05-05,2025-05-19,870.04,Kept
835,18705,961,2026-01-12,2026-01-28,3066.66,Kept
836,18712,962,2026-01-12,2026-01-29,9031.64,Kept
837,18719,963,2026-02-08,2026-03-03,881.83,Active
838,18729,964,2024-10-13,2024-10-17,177.99,Kept
839,18760,965,2025-11-02,2025-11-05,7787.83,Kept
840,18775,966,2025-11-21,2025-12-17,6731.22,Kept
841,18796,967,2025-04-16,2025-05-15,905.91,Broken
842,18838,969,2025-07-27,2025-08-24,8307.64,Broken
843,18854,970,2026-01-23,2026-01-28,817.29,Kept
844,18879,971,2025-03-07,2025-03-27,797.31,Broken
845,18885,972,2025-12-12,2026-01-02,2178.23,Kept
846,18901,973,2026-01-23,2026-02-07,1093.92,Active
847,18907,974,2025-02-03,2025-02-07,325.73,Broken
848,18952,975,2024-12-29,2025-01-10,123.77,Kept
849,18968,976,2026-01-23,2026-02-01,3549.68,Active
850,18973,977,2026-01-17,2026-01-25,6736.06,Kept
851,18981,978,2026-01-24,2026-02-13,1727.66,Active
852,19044,980,2025-01-21,2025-02-13,556.63,Broken
853,19064,981,2025-08-24,2025-08-31,722.34,Broken
854,19072,982,2025-04-24,2025-05-04,38.44,Broken
855,19097,983,2025-10-05,2025-10-13,1378.08,Kept
856,19115,984,2025-02-02,2025-02-22,430.4,Kept
857,19134,985,2025-04-25,2025-05-07,1097.42,Broken
858,19161,986,2026-01-17,2026-02-05,552.24,Active
859,19170,988,2026-01-30,2026-02-17,3278.19,Active
860,19189,989,2025-05-26,2025-06-20,158.65,Kept
861,19219,990,2024-10-07,2024-10-26,447.65,Kept
862,19243,992,2025-08-08,2025-08-10,1497.37,Kept
863,19290,994,2026-01-31,2026-02-23,1488.14,Active
864,19299,995,2025-12-20,2026-01-03,14922.54,Kept
865,19326,996,2024-09-15,2024-10-06,5957.23,Kept
866,19347,997,2025-07-02,2025-07-12,285.79,Broken
867,19364,998,2025-10-31,2025-11-05,521.74,Kept
868,19382,999,2025-12-02,2025-12-29,1119.97,Kept
869,19401,1000,2025-12-06,2025-12-20,1543.88,Kept
870,19412,1001,2026-01-16,2026-01-19,4678.76,Kept
871,19417,1002,2026-01-23,2026-01-25,2969.47,Kept
872,19426,1003,2025-11-14,2025-12-08,2457.63,Kept
873,19444,1004,2025-11-28,2025-12-03,762.41,Broken
874,19459,1005,2024-11-15,2024-12-02,150.79,Kept
875,19503,1006,2024-08-28,2024-09-09,1254.08,Kept
876,19524,1007,2025-08-03,2025-09-01,102.31,Broken
877,19547,1008,2025-07-23,2025-08-03,127.07,Kept
878,19576,1009,2024-11-17,2024-12-10,1094.03,Broken
879,19600,1010,2026-01-06,2026-01-23,1517.23,Kept
880,19633,1011,2024-10-09,2024-10-28,314.43,Broken
881,19672,1013,2025-07-04,2025-08-02,1954.22,Kept
882,19694,1014,2025-04-21,2025-05-08,2481.62,Kept
883,19715,1015,2026-02-13,2026-02-15,13836.6,Active
884,19728,1016,2025-12-12,2025-12-25,60.95,Broken
885,19738,1017,2025-02-17,2025-02-19,197.11,Broken
886,19782,1018,2024-12-10,2024-12-24,1132.1,Broken
887,19795,1019,2025-08-15,2025-08-26,3837.75,Kept
888,19823,1020,2025-05-16,2025-05-28,432.82,Kept
889,19839,1021,2025-06-27,2025-07-05,5479.08,Broken
890,19872,1022,2025-02-02,2025-02-05,1159.79,Broken
891,19910,1023,2024-12-01,2024-12-11,2661.25,Kept
892,19926,1024,2025-11-24,2025-12-01,16521.4,Broken
893,19944,1025,2025-08-09,2025-09-02,164.03,Kept
894,19953,1026,2026-01-31,2026-02-16,287.61,Active
895,19962,1027,2025-07-19,2025-08-12,2172.39,Kept
896,20002,1028,2025-01-25,2025-01-26,193.59,Broken
897,20008,1029,2026-01-04,2026-01-25,70.79,Broken
898,20067,1031,2024-10-11,2024-10-12,150.12,Broken
899,20115,1033,2025-07-06,2025-07-16,68.32,Kept
900,20132,1034,2025-05-10,2025-05-26,1062.15,Kept
901,20226,1037,2025-12-27,2026-01-05,2846.77,Broken
902,20243,1038,2025-12-31,2026-01-29,2160.92,Broken
903,20262,1039,2025-05-28,2025-06-12,324.65,Kept
904,20279,1040,2025-04-06,2025-04-11,721.34,Broken
